Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_06.wav,35,GU-BI-LE,GU,BI,LE
SEQ_06.wav,36,MU_NA_TU,MU,NA,TU
SEQ_06.wav,37,MO_DA_NE,MO,DA,NE
SEQ_06.wav,38,LE_KI_BI,LE,KI,BI
SEQ_06.wav,39,GU-BI-LE,GU,BI,LE
SEQ_06.wav,40,LE_KI_BI,LE,KI,BI
SEQ_06.wav,41,KI_LE_GU,KI,LE,GU
SEQ_06.wav,42,GU-BI-LE,GU,BI,LE
SEQ_06.wav,43,MU_NA_TU,MU,NA,TU
SEQ_06.wav,44,LO_DO_GI,LO,DO,GI
SEQ_06.wav,45,BA_TE_KU,BA,TE,KU
SEQ_06.wav,46,LO_DO_GI,LO,DO,GI
SEQ_06.wav,47,LE_KI_BI,LE,KI,BI
SEQ_06.wav,48,GU-BI-LE,GU,BI,LE
SEQ_06.wav,49,MU_NA_TU,MU,NA,TU
SEQ_06.wav,50,BI_GU_KI,BI,KU,GI
SEQ_06.wav,51,GU-BI-LE,GU,BI,LE
SEQ_06.wav,52,MU_NA_TU,MU,NA,TU
SEQ_06.wav,53,LE_KI_BI,LE,KI,BI
SEQ_06.wav,54,BI_GU_KI,BI,KU,GI
SEQ_06.wav,55,MO_DA_NE,MO,DA,NE
SEQ_06.wav,56,BI_GU_KI,BI,KU,GI
SEQ_06.wav,57,LE_KI_BI,LE,KI,BI
SEQ_06.wav,58,KI_LE_GU,KI,LE,GU
SEQ_06.wav,59,BA_TE_KU,BA,TE,KU
SEQ_06.wav,60,MU_NA_TU,MU,NA,TU
SEQ_06.wav,61,LO_DO_GI,LO,DO,GI
SEQ_06.wav,62,BA_TE_KU,BA,TE,KU
SEQ_06.wav,63,KI_LE_GU,KI,LE,GU
SEQ_06.wav,64,MO_DA_NE,MO,DA,NE
SEQ_06.wav,65,BA_TE_KU,BA,TE,KU
SEQ_06.wav,66,MU_NA_TU,MU,NA,TU
SEQ_06.wav,67,GU-BI-LE,GU,BI,LE
SEQ_06.wav,68,MU_NA_TU,MU,NA,TU
SEQ_06.wav,69,BI_GU_KI,BI,KU,GI
SEQ_06.wav,70,BA_TE_KU,BA,TE,KU
SEQ_06.wav,71,KI_LE_GU,KI,LE,GU
SEQ_06.wav,72,LE_KI_BI,LE,KI,BI
SEQ_06.wav,73,BI_GU_KI,BI,KU,GI
SEQ_06.wav,74,BA_TE_KU,BA,TE,KU
SEQ_06.wav,75,GU-BI-LE,GU,BI,LE
SEQ_06.wav,76,LE_KI_BI,LE,KI,BI
SEQ_06.wav,77,KI_LE_GU,KI,LE,GU
SEQ_06.wav,78,LO_DO_GI,LO,DO,GI
SEQ_06.wav,79,LE_KI_BI,LE,KI,BI
SEQ_06.wav,80,MU_NA_TU,MU,NA,TU
SEQ_06.wav,81,BA_TE_KU,BA,TE,KU
SEQ_06.wav,82,MO_DA_NE,MO,DA,NE
SEQ_06.wav,83,LO_DO_GI,LO,DO,GI
SEQ_06.wav,84,MU_NA_TU,MU,NA,TU
SEQ_06.wav,85,LO_DO_GI,LO,DO,GI
SEQ_06.wav,86,BI_GU_KI,BI,KU,GI
SEQ_06.wav,87,MO_DA_NE,MO,DA,NE
SEQ_06.wav,88,GU-BI-LE,GU,BI,LE
SEQ_06.wav,89,KI_LE_GU,KI,LE,GU
SEQ_06.wav,90,MU_NA_TU,MU,NA,TU
SEQ_06.wav,91,LE_KI_BI,LE,KI,BI
SEQ_06.wav,92,KI_LE_GU,KI,LE,GU
SEQ_06.wav,93,LO_DO_GI,LO,DO,GI
SEQ_06.wav,94,MU_NA_TU,MU,NA,TU
SEQ_06.wav,95,LO_DO_GI,LO,DO,GI
SEQ_06.wav,96,GU-BI-LE,GU,BI,LE
SEQ_06.wav,97,MO_DA_NE,MO,DA,NE
SEQ_06.wav,98,LE_KI_BI,LE,KI,BI
SEQ_06.wav,99,MO_DA_NE,MO,DA,NE
SEQ_06.wav,100,MU_NA_TU,MU,NA,TU
SEQ_06.wav,101,LO_DO_GI,LO,DO,GI
SEQ_06.wav,102,KI_LE_GU,KI,LE,GU
SEQ_06.wav,103,MO_DA_NE,MO,DA,NE
SEQ_06.wav,104,BA_TE_KU,BA,TE,KU
SEQ_06.wav,105,LE_KI_BI,LE,KI,BI
SEQ_06.wav,106,MU_NA_TU,MU,NA,TU
SEQ_06.wav,107,KI_LE_GU,KI,LE,GU
SEQ_06.wav,108,BA_TE_KU,BA,TE,KU
SEQ_06.wav,109,MU_NA_TU,MU,NA,TU
SEQ_06.wav,110,BI_GU_KI,BI,KU,GI
SEQ_06.wav,111,MU_NA_TU,MU,NA,TU
SEQ_06.wav,112,LO_DO_GI,LO,DO,GI
SEQ_06.wav,113,BI_GU_KI,BI,KU,GI
SEQ_06.wav,114,LE_KI_BI,LE,KI,BI
SEQ_06.wav,115,BI_GU_KI,BI,KU,GI
SEQ_06.wav,116,MU_NA_TU,MU,NA,TU
SEQ_06.wav,117,BI_GU_KI,BI,KU,GI
SEQ_06.wav,118,BA_TE_KU,BA,TE,KU
SEQ_06.wav,119,GU-BI-LE,GU,BI,LE
SEQ_06.wav,120,MO_DA_NE,MO,DA,NE
SEQ_06.wav,121,BI_GU_KI,BI,KU,GI
SEQ_06.wav,122,LO_DO_GI,LO,DO,GI
SEQ_06.wav,123,BI_GU_KI,BI,KU,GI
SEQ_06.wav,124,LE_KI_BI,LE,KI,BI
SEQ_06.wav,125,LO_DO_GI,LO,DO,GI
SEQ_06.wav,126,LE_KI_BI,LE,KI,BI
SEQ_06.wav,127,GU-BI-LE,GU,BI,LE
SEQ_06.wav,128,LE_KI_BI,LE,KI,BI
SEQ_06.wav,129,MU_NA_TU,MU,NA,TU
SEQ_06.wav,130,LO_DO_GI,LO,DO,GI
SEQ_06.wav,131,MO_DA_NE,MO,DA,NE
SEQ_06.wav,132,KI_LE_GU,KI,LE,GU
SEQ_06.wav,133,MO_DA_NE,MO,DA,NE
SEQ_06.wav,134,BA_TE_KU,BA,TE,KU
SEQ_06.wav,135,GU-BI-LE,GU,BI,LE
SEQ_06.wav,136,LO_DO_GI,LO,DO,GI
SEQ_06.wav,137,LE_KI_BI,LE,KI,BI
SEQ_06.wav,138,MO_DA_NE,MO,DA,NE
SEQ_06.wav,139,LO_DO_GI,LO,DO,GI
SEQ_06.wav,140,MO_DA_NE,MO,DA,NE
SEQ_06.wav,141,KI_LE_GU,KI,LE,GU
SEQ_06.wav,142,LE_KI_BI,LE,KI,BI
SEQ_06.wav,143,BA_TE_KU,BA,TE,KU
SEQ_06.wav,144,MO_DA_NE,MO,DA,NE
SEQ_06.wav,145,KI_LE_GU,KI,LE,GU
SEQ_06.wav,146,BA_TE_KU,BA,TE,KU
SEQ_06.wav,147,BI_GU_KI,BI,KU,GI
SEQ_06.wav,148,MU_NA_TU,MU,NA,TU
SEQ_06.wav,149,KI_LE_GU,KI,LE,GU
SEQ_06.wav,150,BI_GU_KI,BI,KU,GI
SEQ_06.wav,151,GU-BI-LE,GU,BI,LE
SEQ_06.wav,152,LO_DO_GI,LO,DO,GI
SEQ_06.wav,153,BI_GU_KI,BI,KU,GI
SEQ_06.wav,154,KI_LE_GU,KI,LE,GU
SEQ_06.wav,155,GU-BI-LE,GU,BI,LE
SEQ_06.wav,156,MO_DA_NE,MO,DA,NE
SEQ_06.wav,157,BI_GU_KI,BI,KU,GI
SEQ_06.wav,158,GU-BI-LE,GU,BI,LE
SEQ_06.wav,159,BA_TE_KU,BA,TE,KU
SEQ_06.wav,160,KI_LE_GU,KI,LE,GU
SEQ_06.wav,161,GU-BI-LE,GU,BI,LE
SEQ_06.wav,162,KI_LE_GU,KI,LE,GU
SEQ_06.wav,163,LO_DO_GI,LO,DO,GI
SEQ_06.wav,164,BA_TE_KU,BA,TE,KU
SEQ_06.wav,165,BI_GU_KI,BI,KU,GI
SEQ_06.wav,166,GU-BI-LE,GU,BI,LE
SEQ_06.wav,167,MO_DA_NE,MO,DA,NE
SEQ_06.wav,168,MU_NA_TU,MU,NA,TU
SEQ_06.wav,169,BI_GU_KI,BI,KU,GI
SEQ_06.wav,170,BA_TE_KU,BA,TE,KU
SEQ_06.wav,171,LE_KI_BI,LE,KI,BI
SEQ_06.wav,172,MU_NA_TU,MU,NA,TU
SEQ_06.wav,173,MO_DA_NE,MO,DA,NE
SEQ_06.wav,174,KI_LE_GU,KI,LE,GU
SEQ_06.wav,175,BA_TE_KU,BA,TE,KU
SEQ_06.wav,176,MO_DA_NE,MO,DA,NE
SEQ_06.wav,177,MU_NA_TU,MU,NA,TU
SEQ_06.wav,178,BI_GU_KI,BI,KU,GI
SEQ_06.wav,179,KI_LE_GU,KI,LE,GU
SEQ_06.wav,180,GU-BI-LE,GU,BI,LE
SEQ_06.wav,181,MU_NA_TU,MU,NA,TU
SEQ_06.wav,182,BI_GU_KI,BI,KU,GI
SEQ_06.wav,183,BA_TE_KU,BA,TE,KU
SEQ_06.wav,184,MO_DA_NE,MO,DA,NE
SEQ_06.wav,185,LO_DO_GI,LO,DO,GI
SEQ_06.wav,186,BA_TE_KU,BA,TE,KU
SEQ_06.wav,187,GU-BI-LE,GU,BI,LE
SEQ_06.wav,188,MO_DA_NE,MO,DA,NE
SEQ_06.wav,189,BA_TE_KU,BA,TE,KU
SEQ_06.wav,190,LE_KI_BI,LE,KI,BI
SEQ_06.wav,191,GU-BI-LE,GU,BI,LE
SEQ_06.wav,192,KI_LE_GU,KI,LE,GU
