Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_04.wav,154,MO_DA_NE,MO,DA,NE
SEQ_04.wav,155,BA_TE_KU,BA,TE,KU
SEQ_04.wav,156,MU_NA_TU,MU,NA,TU
SEQ_04.wav,157,LO_DO_GI,LO,DO,GI
SEQ_04.wav,158,MO_DA_NE,MO,DA,NE
SEQ_04.wav,159,KI_LE_GU,KI,LE,GU
SEQ_04.wav,160,MU_NA_TU,MU,NA,TU
SEQ_04.wav,161,BA_TE_KU,BA,TE,KU
SEQ_04.wav,162,GU-BI-LE,GU,BI,LE
SEQ_04.wav,163,LO_DO_GI,LO,DO,GI
SEQ_04.wav,164,GU-BI-LE,GU,BI,LE
SEQ_04.wav,165,BA_TE_KU,BA,TE,KU
SEQ_04.wav,166,LE_KI_BI,LE,KI,BI
SEQ_04.wav,167,BI_GU_KI,BI,KU,GI
SEQ_04.wav,168,MO_DA_NE,MO,DA,NE
SEQ_04.wav,169,GU-BI-LE,GU,BI,LE
SEQ_04.wav,170,BA_TE_KU,BA,TE,KU
SEQ_04.wav,171,KI_LE_GU,KI,LE,GU
SEQ_04.wav,172,MU_NA_TU,MU,NA,TU
SEQ_04.wav,173,LO_DO_GI,LO,DO,GI
SEQ_04.wav,174,BA_TE_KU,BA,TE,KU
SEQ_04.wav,175,BI_GU_KI,BI,KU,GI
SEQ_04.wav,176,BA_TE_KU,BA,TE,KU
SEQ_04.wav,177,LE_KI_BI,LE,KI,BI
SEQ_04.wav,178,BA_TE_KU,BA,TE,KU
SEQ_04.wav,179,MU_NA_TU,MU,NA,TU
SEQ_04.wav,180,GU-BI-LE,GU,BI,LE
SEQ_04.wav,181,BI_GU_KI,BI,KU,GI
SEQ_04.wav,182,LE_KI_BI,LE,KI,BI
SEQ_04.wav,183,LO_DO_GI,LO,DO,GI
SEQ_04.wav,184,GU-BI-LE,GU,BI,LE
SEQ_04.wav,185,BI_GU_KI,BI,KU,GI
SEQ_04.wav,186,MO_DA_NE,MO,DA,NE
SEQ_04.wav,187,KI_LE_GU,KI,LE,GU
SEQ_04.wav,188,MU_NA_TU,MU,NA,TU
SEQ_04.wav,189,GU-BI-LE,GU,BI,LE
SEQ_04.wav,190,LO_DO_GI,LO,DO,GI
SEQ_04.wav,191,BI_GU_KI,BI,KU,GI
SEQ_04.wav,192,LO_DO_GI,LO,DO,GI
